				Classification 1 - General Classification			Classification 2 - Taxonomic					Classification 3 - Parts of Organism			Classification 4 - Treatment						
condition	20% o2	4	0.00%		1														0100000000000000		
condition	log phase culture after 10min exposure to acidic condition hcl ph5.5	6	0.00%		1														0100000000000000		
condition	fe recovery	6	0.00%		1														0100000000000000		
condition	icu 1 5 days	5	0.00%		1														0100000000000000		
condition	urine in vitro culture	24	0.00%		1														0100000000000000		
condition	ermyb 24hr after ϲ e2 withdraw and 6hr after ϲ e2 re addition	3	0.00%		1														0100000000000000		
condition	high con house dust mite treatment	1	0.00%		1														0100000000000000		
condition	heat shocked condition without rifampicin treatment	6	0.00%		1														0100000000000000		
condition	insulin growth factor 1 (igf1)	12	0.00%		1														0100000000000000		
condition	"19c acclim, sampled at 39c"	2	0.00%		1														0100000000000000		
condition	aml m1	1	0.00%		1														0100000000000000		
condition	aml m2	1	0.00%		1														0100000000000000		
condition	short day	28	0.00%		1														0100000000000000		
condition	30.6wk preeclamptic	2	0.00%		1														0100000000000000		
condition	l le 03	3	0.00%		1														0100000000000000		
condition	l le 02	2	0.00%		1														0100000000000000		
condition	29.9wk preterm	2	0.00%		1														0100000000000000		
condition	l le 01	3	0.00%		1														0100000000000000		
condition	"9c acclim, sampled at 36c"	2	0.00%		1														0100000000000000		
condition	anaerobic	14	0.00%		1														0100000000000000		
condition	24h post acute resistance exercise following 12 week resistance traininging	7	0.00%		1														0100000000000000		
condition	rat with chronic heart failure	1	0.00%		1														0100000000000000		
condition	n repletion	4	0.00%		1														0100000000000000		
condition	4h post acute resistance exercise following 12 week resistance traininging	7	0.00%		1														0100000000000000		
condition	h2o2	8	0.00%		1														0100000000000000		
condition	f he 02	2	0.00%		1														0100000000000000		
condition	long day 2 weeks	12	0.00%		1														0100000000000000		
condition	f he 01	3	0.00%		1														0100000000000000		
condition	2% o2	4	0.00%		1														0100000000000000		
condition	f he 03	3	0.00%		1														0100000000000000		
condition	24hr post cortisol+lps	6	0.00%		1														0100000000000000		
condition	control vehicle	24	0.00%		1														0100000000000000		
condition	4hr in 0ug/ml bsp ii	1	0.00%		1														0100000000000000		
condition	16c	8	0.00%		1														0100000000000000		
condition	"9c acclim, sampled at 33c"	3	0.00%		1														0100000000000000		
condition	gm csf and ifng stimulated	4	0.00%		1														0100000000000000		
condition	25.4wk preterm	2	0.00%		1														0100000000000000		
condition	day3youngcontrol	3	0.00%		1														0100000000000000		
condition	fresh water acetate fumarate (fwaf) medium	20	0.00%		1														0100000000000000		
condition	down syndrome	7	0.00%		1														0100000000000000		
condition	patient	22	0.00%		1														0100000000000000		
condition	a pool of rna collected from both anaerobic and aerobic cultures	2	0.00%		1														0100000000000000		
condition	24.1wk preeclamptic	2	0.00%		1														0100000000000000		
condition	ball milled aspen	9	0.00%		1														0100000000000000		
condition	l pneumophila inside human thp 1 macrophages	18	0.00%		1														0100000000000000		
condition	1.25vitd3	12	0.00%		1														0100000000000000		
condition	day1agedpnx	3	0.00%		1														0100000000000000		
condition	w	28	0.00%		1														0100000000000000		
condition	ct3 myb 6hr after ϲ e2 withdraw	2	0.00%		1														0100000000000000		
condition	"19c acclim, sampled at 23c"	3	0.00%		1														0100000000000000		
condition	4hr in 5ug/ml bsp ii	1	0.00%		1														0100000000000000		
condition	"9c acclim, control"	9	0.00%		1														0100000000000000		
condition	normoxic region	3	0.00%		1														0100000000000000		
condition	normal	27	0.00%		1														0100000000000000		
condition	rsc	28	0.00%		1														0100000000000000		
condition	log phase culture after 10min exposure to acidic condition acetic acid ph5.5	9	0.00%		1														0100000000000000		
condition	"19c acclim, control"	7	0.00%		1														0100000000000000		
condition	sdc	28	0.00%		1														0100000000000000		
condition	dark	9	0.00%		1														0100000000000000		
condition	lps treatment	1	0.00%		1														0100000000000000		
condition	light	7	0.00%		1														0100000000000000		
condition	cells exposed to normoxia	6	0.00%		1														0100000000000000		
condition	"28c acclim, sampled at 40c"	4	0.00%		1														0100000000000000		
condition	control	74	0.01%		1														0100000000000000		
condition	bone morphogenetic protein 2 (bmp2)	474	0.04%		1														0100000000000000		
condition	bphi	15	0.00%		1														0100000000000000		
condition	"28c acclim, control"	7	0.00%		1														0100000000000000		
condition	prostaglandin e2 (pge2)	418	0.03%		1														0100000000000000		
condition	stress	48	0.00%		1														0100000000000000		
condition	sd	28	0.00%		1														0100000000000000		
condition	n deprivation	4	0.00%		1														0100000000000000		
condition	"19c acclim, sampled at 35c"	2	0.00%		1														0100000000000000		
condition	#REF!	2	0.00%		1														0100000000000000		
condition	isotonic	2	0.00%		1														0100000000000000		
condition	model is anaerobic at day 6	24	0.00%		1														0100000000000000		
condition	33.0wk preeclamptic	2	0.00%		1														0100000000000000		
condition	electrode	13	0.00%		1														0100000000000000		
condition	lps stimulated	4	0.00%		1														0100000000000000		
condition	osk	4	0.00%		1														0100000000000000		
condition	cast	48	0.00%		1														0100000000000000		
condition	33.0wk preterm	2	0.00%		1														0100000000000000		
condition	rs	28	0.00%		1														0100000000000000		
condition	ermyb 0hr after ϲ e2 withdraw	3	0.00%		1														0100000000000000		
condition	eps non inducing condition	2	0.00%		1														0100000000000000		
condition	31.9wk preeclamptic	2	0.00%		1														0100000000000000		
condition	30.4wk preeclamptic	2	0.00%		1														0100000000000000		
condition	long day	16	0.00%		1														0100000000000000		
condition	ebv evicted with dnebna1	3	0.00%		1														0100000000000000		
condition	"19c acclim, sampled at 27c"	2	0.00%		1														0100000000000000		
condition	psoriasis	15	0.00%		1														0100000000000000		
condition	35.9wk preterm	2	0.00%		1														0100000000000000		
condition	day1agedcontrol	3	0.00%		1														0100000000000000		
condition	in vitro	34	0.00%		1														0100000000000000		
condition	b2	6	0.00%		1														0100000000000000		
condition	hypertonic	2	0.00%		1														0100000000000000		
condition	cells exposed to hypoxia	6	0.00%		1														0100000000000000		
condition	osteogenic induction	2	0.00%		1														0100000000000000		
condition	bpn	20	0.00%		1														0100000000000000		
condition	no treatment	1	0.00%		1														0100000000000000		
condition	b1	6	0.00%		1														0100000000000000		
condition	25.6wk preterm	2	0.00%		1														0100000000000000		
condition	log phase culture	22	0.00%		1														0100000000000000		
condition	day7youngpnx	3	0.00%		1														0100000000000000		
condition	bph	9	0.00%		1														0100000000000000		
condition	fcs	2	0.00%		1														0100000000000000		
condition	35.7wk preterm	2	0.00%		1														0100000000000000		
condition	bpl	9	0.00%		1														0100000000000000		
condition	precast	24	0.00%		1														0100000000000000		
condition	cellulose	10	0.00%		1														0100000000000000		
condition	resting	14	0.00%		1														0100000000000000		
condition	grown in ypd with sds and deoxynivalenol	6	0.00%		1														0100000000000000		
condition	32.9wk preeclamptic	2	0.00%		1														0100000000000000		
condition	fe limited	6	0.00%		1														0100000000000000		
condition	overexpressing mir335	3	0.00%		1														0100000000000000		
condition	conventionally raised	6	0.00%		1														0100000000000000		
condition	long day delay	12	0.00%		1														0100000000000000		
condition	day1youngcontrol	3	0.00%		1														0100000000000000		
condition	bplo	14	0.00%		1														0100000000000000		
condition	day3agedpnx	3	0.00%		1														0100000000000000		
condition	adipogenic induction	2	0.00%		1														0100000000000000		
condition	long day advance	12	0.00%		1														0100000000000000		
condition	mid exponential condition without rifampicin treatment	7	0.00%		1														0100000000000000		
condition	stimulated with il13	20	0.00%		1														0100000000000000		
condition	drought stress	1	0.00%		1														0100000000000000		
condition	control vector	3	0.00%		1														0100000000000000		
condition	prame	6	0.00%		1														0100000000000000		
condition	glucose	11	0.00%		1														0100000000000000		
condition	euploid	7	0.00%		1														0100000000000000		
condition	36.6wk preterm	2	0.00%		1														0100000000000000		
condition	overexpressing nf c2	3	0.00%		1														0100000000000000		
condition	stationary condition without rifampicin treatment	5	0.00%		1														0100000000000000		
condition	32.0wk preeclamptic	2	0.00%		1														0100000000000000		
condition	unstimulated	34	0.00%		1														0100000000000000		
condition	ermyb 6hr after ϲ e2 withdraw	3	0.00%		1														0100000000000000		
condition	12hr saline + 6hr lps	7	0.00%		1														0100000000000000		
condition	"9c acclim, sampled at 17c"	3	0.00%		1														0100000000000000		
condition	grown in ypd with sds	6	0.00%		1														0100000000000000		
condition	"19c acclim, sampled at 31c"	3	0.00%		1														0100000000000000		
condition	deformed jaw	4	0.00%		1														0100000000000000		
condition	cultured	6	0.00%		1														0100000000000000		
condition	l he 02	3	0.00%		1														0100000000000000		
condition	l he 01	2	0.00%		1														0100000000000000		
condition	33.3wk preterm	2	0.00%		1														0100000000000000		
condition	l he 03	3	0.00%		1														0100000000000000		
condition	dexamethasone	496	0.04%		1														0100000000000000		
condition	33.9wk preterm	2	0.00%		1														0100000000000000		
condition	freshwater acetate ferric citrate (fca) medium	17	0.00%		1														0100000000000000		
condition	gall bladder cancer	8	0.00%		1														0100000000000000		
condition	collagen+fcs	10	0.00%		1														0100000000000000		
condition	fresh water acetate fumarate (fwaf) medium with n2	8	0.00%		1														0100000000000000		
condition	day3youngpnx	3	0.00%		1														0100000000000000		
condition	temporally restricted food availability ct1(25) ct9(33)	24	0.00%		1														0100000000000000		
condition	biofilm	11	0.00%		1														0100000000000000		
condition	#NAME?	4	0.00%		1														0100000000000000		
condition	eps inducing condition	3	0.00%		1														0100000000000000		
condition	a1	6	0.00%		1														0100000000000000		
condition	hypoxic region	3	0.00%		1														0100000000000000		
condition	a2	6	0.00%		1														0100000000000000		
condition	24 hours in anaerobic chamber with anaerobic envelope	18	0.00%		1														0100000000000000		
condition	non pregnant	10	0.00%		1														0100000000000000		
condition	ct3 myb 0hr after ϲ e2 withdraw	2	0.00%		1														0100000000000000		
condition	icu 5 7 days	4	0.00%		1														0100000000000000		
